ts,worker,kind,status,latency_s,detail
2026-08-03T06:01:16.622149+00:00,74,stt,rate_limited,4.656,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:16.659481+00:00,82,tts,ok,30.165,
2026-08-03T06:01:16.692396+00:00,115,tts,ok,25.393,
2026-08-03T06:01:16.800646+00:00,11,stt,rate_limited,3.246,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:16.839130+00:00,103,stt,ok,8.632,
2026-08-03T06:01:17.169584+00:00,90,tts,ok,14.113,
2026-08-03T06:01:17.258080+00:00,64,stt,rate_limited,3.619,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:17.323446+00:00,0,stt,ok,7.126,
2026-08-03T06:01:17.460540+00:00,28,stt,rate_limited,3.767,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:17.874582+00:00,43,stt,rate_limited,4.073,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:18.276936+00:00,62,stt,rate_limited,5.345,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:18.351916+00:00,34,tts,ok,40.096,
2026-08-03T06:01:18.784255+00:00,25,tts,ok,32.147,
2026-08-03T06:01:18.852714+00:00,93,tts,ok,35.404,
2026-08-03T06:01:18.924322+00:00,101,stt,ok,6.774,
2026-08-03T06:01:19.255383+00:00,96,tts,ok,29.491,
2026-08-03T06:01:19.409734+00:00,87,tts,ok,18.294,
2026-08-03T06:01:19.464155+00:00,83,stt,ok,6.463,
2026-08-03T06:01:19.516125+00:00,24,tts,ok,19.93,
2026-08-03T06:01:19.563277+00:00,67,stt,rate_limited,3.772,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:19.611550+00:00,69,stt,ok,7.238,
2026-08-03T06:01:19.643961+00:00,10,stt,ok,6.304,
2026-08-03T06:01:19.695834+00:00,117,stt,ok,7.66,
2026-08-03T06:01:19.747461+00:00,94,tts,ok,16.789,
2026-08-03T06:01:19.889828+00:00,20,stt,rate_limited,4.866,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:19.956135+00:00,111,stt,rate_limited,3.616,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:20.430977+00:00,44,stt,ok,7.611,
2026-08-03T06:01:20.432134+00:00,48,stt,ok,10.839,
2026-08-03T06:01:20.598753+00:00,77,tts,ok,18.744,
2026-08-03T06:01:20.679874+00:00,47,tts,ok,53.499,
2026-08-03T06:01:20.731380+00:00,68,tts,ok,25.821,
2026-08-03T06:01:20.792082+00:00,92,tts,ok,31.569,
2026-08-03T06:01:20.967641+00:00,75,stt,ok,8.238,
2026-08-03T06:01:21.282133+00:00,102,stt,ok,7.046,
2026-08-03T06:01:21.467066+00:00,55,tts,ok,27.326,
2026-08-03T06:01:21.485278+00:00,51,tts,ok,33.898,
2026-08-03T06:01:21.535091+00:00,78,stt,ok,6.847,
2026-08-03T06:01:21.555951+00:00,62,stt,rate_limited,3.279,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:21.611224+00:00,122,tts,ok,14.261,
2026-08-03T06:01:22.173631+00:00,25,stt,rate_limited,3.389,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:22.250664+00:00,63,tts,ok,29.303,
2026-08-03T06:01:22.354766+00:00,52,stt,ok,6.611,
2026-08-03T06:01:22.484419+00:00,2,tts,ok,21.535,
2026-08-03T06:01:22.545116+00:00,66,tts,ok,30.54,
2026-08-03T06:01:22.591913+00:00,124,stt,ok,6.742,
2026-08-03T06:01:22.639777+00:00,96,stt,rate_limited,3.384,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:22.688032+00:00,119,stt,ok,6.55,
2026-08-03T06:01:22.692127+00:00,54,tts,ok,15.398,
2026-08-03T06:01:22.699993+00:00,114,tts,ok,30.09,
2026-08-03T06:01:22.786169+00:00,120,stt,ok,7.953,
2026-08-03T06:01:22.878707+00:00,118,stt,ok,6.388,
2026-08-03T06:01:23.685192+00:00,33,tts,ok,14.621,
2026-08-03T06:01:24.220589+00:00,47,stt,rate_limited,3.541,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:24.369587+00:00,76,tts,ok,17.22,
2026-08-03T06:01:24.765047+00:00,67,stt,rate_limited,5.202,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:24.815906+00:00,0,stt,ok,7.492,
2026-08-03T06:01:24.966102+00:00,125,stt,ok,9.282,
2026-08-03T06:01:24.981338+00:00,90,stt,ok,7.812,
2026-08-03T06:01:25.137166+00:00,14,tts,ok,16.268,
2026-08-03T06:01:25.285283+00:00,24,stt,ok,5.769,
2026-08-03T06:01:25.457655+00:00,61,tts,ok,12.998,
2026-08-03T06:01:25.513342+00:00,117,stt,ok,5.817,
2026-08-03T06:01:25.519116+00:00,126,tts,ok,16.995,
2026-08-03T06:01:25.566567+00:00,83,stt,ok,6.102,
2026-08-03T06:01:25.676345+00:00,56,tts,ok,16.898,
2026-08-03T06:01:25.739161+00:00,121,tts,ok,18.265,
2026-08-03T06:01:25.961570+00:00,93,stt,ok,7.109,
2026-08-03T06:01:26.027561+00:00,98,tts,ok,29.291,
2026-08-03T06:01:26.081308+00:00,8,tts,ok,25.925,
2026-08-03T06:01:26.088804+00:00,87,stt,ok,6.679,
2026-08-03T06:01:26.742136+00:00,124,stt,rate_limited,4.15,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:26.882856+00:00,94,stt,ok,7.135,
2026-08-03T06:01:26.947134+00:00,118,stt,rate_limited,4.068,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:27.203112+00:00,48,stt,ok,6.771,
2026-08-03T06:01:27.310449+00:00,116,tts,ok,17.529,
2026-08-03T06:01:28.024061+00:00,68,stt,ok,7.293,
2026-08-03T06:01:28.483937+00:00,23,tts,ok,18.799,
2026-08-03T06:01:28.562006+00:00,111,stt,ok,8.606,
2026-08-03T06:01:28.629652+00:00,58,tts,ok,15.36,
2026-08-03T06:01:28.741283+00:00,80,tts,ok,16.286,
2026-08-03T06:01:28.789658+00:00,1,tts,ok,42.632,
2026-08-03T06:01:29.362134+00:00,95,tts,ok,23.172,
2026-08-03T06:01:29.437390+00:00,85,tts,ok,16.452,
2026-08-03T06:01:29.559655+00:00,123,tts,ok,19.013,
2026-08-03T06:01:29.624783+00:00,77,stt,ok,9.026,
2026-08-03T06:01:30.245299+00:00,63,stt,ok,7.995,
2026-08-03T06:01:30.496627+00:00,114,stt,ok,7.797,
2026-08-03T06:01:30.763262+00:00,62,stt,ok,9.207,
2026-08-03T06:01:30.829869+00:00,47,stt,ok,6.609,
2026-08-03T06:01:30.837985+00:00,107,tts,ok,21.549,
2026-08-03T06:01:30.929068+00:00,96,stt,ok,8.289,
2026-08-03T06:01:31.448965+00:00,99,tts,ok,26.523,
2026-08-03T06:01:31.513567+00:00,83,stt,rate_limited,5.947,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:31.597607+00:00,79,tts,ok,21.906,
2026-08-03T06:01:31.652551+00:00,81,tts,ok,20.387,
2026-08-03T06:01:31.824919+00:00,13,tts,ok,25.762,
2026-08-03T06:01:31.887190+00:00,6,tts,ok,25.174,
2026-08-03T06:01:32.198952+00:00,111,stt,rate_limited,3.637,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:32.245869+00:00,11,tts,ok,15.445,
2026-08-03T06:01:32.417152+00:00,106,tts,ok,24.818,
2026-08-03T06:01:32.561455+00:00,82,tts,ok,15.902,
2026-08-03T06:01:32.616611+00:00,61,stt,ok,7.159,
2026-08-03T06:01:32.617090+00:00,67,stt,ok,7.852,
2026-08-03T06:01:33.049679+00:00,66,stt,ok,10.505,
2026-08-03T06:01:33.212383+00:00,56,stt,ok,7.536,
2026-08-03T06:01:33.275701+00:00,28,tts,ok,15.815,
2026-08-03T06:01:33.516651+00:00,116,stt,ok,6.206,
2026-08-03T06:01:33.601874+00:00,121,stt,ok,7.863,
2026-08-03T06:01:33.806067+00:00,93,stt,ok,7.844,
2026-08-03T06:01:33.881041+00:00,9,tts,ok,28.161,
2026-08-03T06:01:34.315217+00:00,127,tts,ok,21.958,
2026-08-03T06:01:34.421285+00:00,2,stt,ok,11.937,
2026-08-03T06:01:34.563710+00:00,118,stt,ok,7.617,
2026-08-03T06:01:34.626597+00:00,25,stt,ok,12.453,
2026-08-03T06:01:34.705285+00:00,48,stt,ok,7.502,
2026-08-03T06:01:34.817221+00:00,58,stt,ok,6.188,
2026-08-03T06:01:34.901290+00:00,65,tts,ok,21.35,
2026-08-03T06:01:35.058560+00:00,115,tts,ok,18.366,
2026-08-03T06:01:35.158221+00:00,92,tts,ok,14.366,
2026-08-03T06:01:35.500801+00:00,50,tts,ok,37.87,
2026-08-03T06:01:35.574164+00:00,80,stt,ok,6.833,
2026-08-03T06:01:35.825520+00:00,12,tts,ok,42.86,
2026-08-03T06:01:35.877530+00:00,17,tts,ok,20.285,
2026-08-03T06:01:36.219901+00:00,63,stt,ok,5.974,
2026-08-03T06:01:36.293910+00:00,83,stt,rate_limited,4.78,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:36.359384+00:00,24,stt,ok,11.074,
2026-08-03T06:01:36.984882+00:00,88,tts,ok,22.214,
2026-08-03T06:01:37.045486+00:00,1,stt,ok,8.256,
2026-08-03T06:01:37.052426+00:00,66,stt,rate_limited,4.003,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:37.090654+00:00,23,stt,ok,8.607,
2026-08-03T06:01:37.399802+00:00,72,tts,ok,32.932,
2026-08-03T06:01:37.459851+00:00,39,tts,ok,29.743,
2026-08-03T06:01:37.517959+00:00,108,tts,ok,32.791,
2026-08-03T06:01:37.523938+00:00,97,tts,ok,23.596,
2026-08-03T06:01:37.575220+00:00,32,tts,ok,22.284,
2026-08-03T06:01:37.609956+00:00,69,tts,ok,17.998,
2026-08-03T06:01:37.622230+00:00,78,tts,ok,16.087,
2026-08-03T06:01:37.789101+00:00,52,tts,ok,15.434,
2026-08-03T06:01:37.855465+00:00,104,tts,ok,25.431,
2026-08-03T06:01:37.903292+00:00,14,stt,ok,12.766,
2026-08-03T06:01:37.954410+00:00,16,tts,ok,30.131,
2026-08-03T06:01:37.956907+00:00,96,stt,ok,7.028,
2026-08-03T06:01:37.961250+00:00,40,tts,ok,27.484,
2026-08-03T06:01:38.013302+00:00,36,tts,ok,28.421,
2026-08-03T06:01:38.020310+00:00,74,tts,ok,21.398,
2026-08-03T06:01:38.070584+00:00,109,tts,ok,30.635,
2026-08-03T06:01:38.101716+00:00,45,tts,ok,23.089,
2026-08-03T06:01:38.105481+00:00,42,tts,ok,31.685,
2026-08-03T06:01:38.130389+00:00,59,tts,ok,32.893,
2026-08-03T06:01:38.155431+00:00,62,stt,ok,7.392,
2026-08-03T06:01:38.350959+00:00,35,tts,ok,28.423,
2026-08-03T06:01:38.402175+00:00,105,tts,ok,22.566,
2026-08-03T06:01:38.418103+00:00,95,stt,ok,9.056,
2026-08-03T06:01:38.466516+00:00,46,tts,ok,25.558,
2026-08-03T06:01:38.555770+00:00,26,tts,ok,28.426,
2026-08-03T06:01:38.952809+00:00,73,tts,ok,23.41,
2026-08-03T06:01:38.956860+00:00,57,tts,ok,29.43,
2026-08-03T06:01:39.300095+00:00,79,stt,ok,7.702,
2026-08-03T06:01:39.366734+00:00,71,tts,ok,34.075,
2026-08-03T06:01:39.504166+00:00,38,tts,ok,29.092,
2026-08-03T06:01:39.562408+00:00,91,tts,ok,45.716,
2026-08-03T06:01:39.628295+00:00,13,stt,ok,7.803,
2026-08-03T06:01:39.667687+00:00,7,tts,ok,25.051,
2026-08-03T06:01:39.683544+00:00,112,tts,ok,42.228,
2026-08-03T06:01:39.821068+00:00,122,tts,ok,18.21,
2026-08-03T06:01:39.845098+00:00,103,tts,ok,23.006,
2026-08-03T06:01:39.881257+00:00,99,stt,ok,8.432,
2026-08-03T06:01:39.982648+00:00,27,tts,ok,25.304,
2026-08-03T06:01:40.048958+00:00,21,tts,ok,31.422,
2026-08-03T06:01:40.163711+00:00,82,stt,ok,7.602,
2026-08-03T06:01:40.390875+00:00,106,stt,ok,7.974,
2026-08-03T06:01:40.534785+00:00,44,tts,ok,20.104,
2026-08-03T06:01:40.589417+00:00,5,tts,ok,27.537,
2026-08-03T06:01:40.689145+00:00,18,tts,ok,31.102,
2026-08-03T06:01:40.790474+00:00,29,tts,ok,31.651,
2026-08-03T06:01:40.855882+00:00,87,tts,ok,14.767,
2026-08-03T06:01:40.866300+00:00,101,tts,ok,21.942,
2026-08-03T06:01:40.914992+00:00,56,stt,ok,7.703,
2026-08-03T06:01:41.072988+00:00,15,tts,ok,29.787,
2026-08-03T06:01:41.135190+00:00,127,stt,ok,6.82,
2026-08-03T06:01:41.193355+00:00,114,stt,ok,10.697,
2026-08-03T06:01:41.381987+00:00,113,tts,ok,29.086,
2026-08-03T06:01:41.443281+00:00,25,stt,ok,6.817,
2026-08-03T06:01:41.600356+00:00,40,stt,rate_limited,3.639,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:41.701547+00:00,77,stt,ok,12.077,
2026-08-03T06:01:41.890425+00:00,30,tts,ok,26.362,
2026-08-03T06:01:41.920202+00:00,94,tts,ok,15.037,
2026-08-03T06:01:41.988163+00:00,67,stt,ok,9.371,
2026-08-03T06:01:42.041751+00:00,10,tts,ok,22.398,
2026-08-03T06:01:42.056571+00:00,97,stt,ok,4.533,
2026-08-03T06:01:42.103999+00:00,92,stt,ok,6.946,
2026-08-03T06:01:42.277712+00:00,93,stt,ok,8.472,
2026-08-03T06:01:42.335736+00:00,107,stt,ok,11.498,
2026-08-03T06:01:42.381993+00:00,28,stt,ok,9.106,
2026-08-03T06:01:42.392734+00:00,41,tts,ok,29.772,
2026-08-03T06:01:42.486376+00:00,116,stt,ok,8.97,
2026-08-03T06:01:42.569311+00:00,4,tts,ok,29.385,
2026-08-03T06:01:42.855914+00:00,2,stt,ok,8.435,
2026-08-03T06:01:42.869556+00:00,117,tts,ok,17.356,
2026-08-03T06:01:42.900882+00:00,70,tts,ok,32.986,
2026-08-03T06:01:42.940771+00:00,68,tts,ok,14.917,
2026-08-03T06:01:42.991679+00:00,58,stt,ok,8.174,
2026-08-03T06:01:43.078366+00:00,80,stt,ok,7.504,
2026-08-03T06:01:43.167305+00:00,110,tts,ok,34.9,
2026-08-03T06:01:43.194568+00:00,24,stt,ok,6.835,
2026-08-03T06:01:43.281183+00:00,34,tts,ok,24.929,
2026-08-03T06:01:43.341351+00:00,49,tts,ok,27.504,
2026-08-03T06:01:43.573760+00:00,120,tts,ok,20.788,
2026-08-03T06:01:43.631411+00:00,64,tts,ok,26.373,
2026-08-03T06:01:43.675517+00:00,8,tts,ok,17.594,
2026-08-03T06:01:43.741518+00:00,76,tts,ok,19.372,
2026-08-03T06:01:43.858064+00:00,125,tts,ok,18.892,
2026-08-03T06:01:44.065599+00:00,22,tts,ok,35.032,
2026-08-03T06:01:44.112471+00:00,83,stt,ok,7.819,
2026-08-03T06:01:44.119806+00:00,100,tts,ok,31.125,
2026-08-03T06:01:44.123785+00:00,126,tts,ok,18.605,
2026-08-03T06:01:44.128218+00:00,3,tts,ok,37.642,
2026-08-03T06:01:44.282307+00:00,86,tts,ok,49.068,
2026-08-03T06:01:44.286341+00:00,84,tts,ok,38.82,
2026-08-03T06:01:44.345457+00:00,60,tts,ok,36.527,
2026-08-03T06:01:44.402926+00:00,33,tts,ok,20.718,
2026-08-03T06:01:44.539125+00:00,62,stt,ok,6.384,
2026-08-03T06:01:44.788202+00:00,46,stt,ok,6.322,
2026-08-03T06:01:44.814207+00:00,88,stt,ok,7.829,
2026-08-03T06:01:44.870777+00:00,104,stt,ok,7.015,
2026-08-03T06:01:45.080422+00:00,54,tts,ok,22.388,
2026-08-03T06:01:45.467263+00:00,14,stt,ok,7.564,
2026-08-03T06:01:45.539154+00:00,0,tts,ok,20.723,
2026-08-03T06:01:45.738658+00:00,79,stt,ok,6.439,
2026-08-03T06:01:45.902726+00:00,85,tts,error,16.465,"[KAAPI] Vertex AI connection failed (code: ConnectionError): ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')). Network or DNS issue reaching Vertex — check network connectivity from the Kaapi backend. If the issue persists, contact Kaapi."
2026-08-03T06:01:45.907425+00:00,90,tts,ok,20.926,
2026-08-03T06:01:45.968509+00:00,51,tts,ok,24.483,
2026-08-03T06:01:45.977679+00:00,52,stt,ok,8.189,
2026-08-03T06:01:46.428003+00:00,61,tts,ok,13.811,
2026-08-03T06:01:46.484479+00:00,118,stt,ok,11.921,
2026-08-03T06:01:46.815392+00:00,101,stt,ok,5.949,
2026-08-03T06:01:47.021484+00:00,95,stt,ok,8.603,
2026-08-03T06:01:47.083811+00:00,53,tts,ok,37.555,
2026-08-03T06:01:47.247982+00:00,43,tts,ok,29.373,
2026-08-03T06:01:47.459244+00:00,5,stt,ok,6.87,
2026-08-03T06:01:47.654829+00:00,119,tts,ok,24.967,
2026-08-03T06:01:47.815632+00:00,38,stt,ok,8.311,
2026-08-03T06:01:47.878372+00:00,41,stt,ok,5.486,
2026-08-03T06:01:48.058664+00:00,127,stt,ok,6.923,
2026-08-03T06:01:48.138267+00:00,50,tts,ok,12.637,
2026-08-03T06:01:48.318411+00:00,6,stt,ok,16.431,
2026-08-03T06:01:48.427531+00:00,21,stt,ok,8.379,
2026-08-03T06:01:48.489605+00:00,67,stt,ok,6.501,
2026-08-03T06:01:48.643130+00:00,39,stt,ok,11.183,
2026-08-03T06:01:48.711648+00:00,18,stt,ok,8.022,
2026-08-03T06:01:48.719635+00:00,116,stt,ok,6.233,
2026-08-03T06:01:48.766537+00:00,107,stt,ok,6.431,
2026-08-03T06:01:48.775965+00:00,113,stt,ok,7.394,
2026-08-03T06:01:49.123728+00:00,48,tts,ok,14.418,
2026-08-03T06:01:49.178391+00:00,94,stt,ok,7.258,
2026-08-03T06:01:49.352464+00:00,112,stt,ok,9.669,
2026-08-03T06:01:49.535963+00:00,11,tts,ok,17.29,
2026-08-03T06:01:49.560288+00:00,124,tts,ok,22.818,
2026-08-03T06:01:49.565888+00:00,47,tts,ok,18.736,
2026-08-03T06:01:49.618942+00:00,97,stt,ok,7.562,
2026-08-03T06:01:49.626925+00:00,19,tts,ok,38.42,
2026-08-03T06:01:49.673548+00:00,82,stt,ok,9.51,
2026-08-03T06:01:49.731744+00:00,93,stt,ok,7.454,
2026-08-03T06:01:49.756236+00:00,99,stt,ok,9.875,
2026-08-03T06:01:49.797680+00:00,44,stt,ok,9.263,
2026-08-03T06:01:49.930245+00:00,76,stt,ok,6.189,
2026-08-03T06:01:49.991070+00:00,34,stt,ok,6.71,
2026-08-03T06:01:49.991868+00:00,35,stt,ok,11.641,
2026-08-03T06:01:50.055242+00:00,98,stt,ok,24.028,
2026-08-03T06:01:50.233826+00:00,8,stt,ok,6.558,
2026-08-03T06:01:50.312128+00:00,17,tts,ok,14.435,
2026-08-03T06:01:50.589211+00:00,95,stt,rate_limited,3.568,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:50.619316+00:00,29,stt,ok,9.829,
2026-08-03T06:01:50.770953+00:00,68,stt,ok,7.83,
2026-08-03T06:01:50.808172+00:00,3,stt,ok,6.68,
2026-08-03T06:01:50.870538+00:00,90,stt,rate_limited,4.963,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:51.058124+00:00,78,stt,rate_limited,13.436,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:51.146530+00:00,49,stt,ok,7.805,
2026-08-03T06:01:51.224035+00:00,106,stt,ok,10.833,
2026-08-03T06:01:51.280086+00:00,20,tts,ok,31.39,
2026-08-03T06:01:51.331014+00:00,26,tts,ok,12.775,
2026-08-03T06:01:51.376737+00:00,36,tts,ok,13.363,
2026-08-03T06:01:51.475112+00:00,111,tts,ok,19.276,
2026-08-03T06:01:51.886238+00:00,63,tts,ok,15.666,
2026-08-03T06:01:51.972562+00:00,60,stt,ok,7.627,
2026-08-03T06:01:52.073075+00:00,23,tts,ok,14.982,
2026-08-03T06:01:52.126870+00:00,12,tts,ok,16.301,
2026-08-03T06:01:52.188676+00:00,55,tts,ok,30.722,
2026-08-03T06:01:52.346404+00:00,79,stt,ok,6.608,
2026-08-03T06:01:52.569960+00:00,96,tts,ok,14.613,
2026-08-03T06:01:52.633213+00:00,119,stt,rate_limited,4.978,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:52.953551+00:00,74,tts,ok,14.933,
2026-08-03T06:01:52.982312+00:00,1,tts,ok,15.937,
2026-08-03T06:01:53.102951+00:00,88,stt,ok,8.289,
2026-08-03T06:01:53.160739+00:00,62,stt,ok,8.622,
2026-08-03T06:01:53.224475+00:00,118,stt,ok,6.74,
2026-08-03T06:01:53.228261+00:00,76,stt,rate_limited,3.298,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:53.333277+00:00,66,tts,ok,16.281,
2026-08-03T06:01:53.405178+00:00,31,tts,ok,43.25,
2026-08-03T06:01:53.716184+00:00,65,tts,ok,18.815,
2026-08-03T06:01:53.756339+00:00,121,tts,ok,20.154,
2026-08-03T06:01:53.765191+00:00,61,stt,ok,7.337,
2026-08-03T06:01:53.767293+00:00,0,stt,ok,8.228,
2026-08-03T06:01:53.849145+00:00,73,tts,ok,14.896,
2026-08-03T06:01:54.145467+00:00,7,tts,ok,14.478,
2026-08-03T06:01:54.586352+00:00,43,stt,ok,7.338,
2026-08-03T06:01:54.716860+00:00,14,stt,ok,9.25,
2026-08-03T06:01:54.935900+00:00,78,stt,rate_limited,3.878,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:55.141313+00:00,16,tts,ok,17.187,
2026-08-03T06:01:55.338863+00:00,87,tts,ok,14.483,
2026-08-03T06:01:55.583639+00:00,75,tts,ok,34.616,
2026-08-03T06:01:55.590165+00:00,5,stt,ok,8.131,
